DATE,CODE,RAW DATE,DAY,MONTH,YEAR,VALUE (R$)
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2030.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3476.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3457.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2125.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2556.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3464.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3585.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,3412.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2426.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,4102.0
2013-07-01,PNADCT_RRETUF,2013-07-01T00:00:00-03:00,1,7,2013,2390.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2436.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,4052.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2437.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3509.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3581.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3241.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2602.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2198.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3495.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3480.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2060.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2862.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2053.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2193.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3280.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,3207.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,2903.0
2013-10-01,PNADCT_RRETUF,2013-10-01T00:00:00-03:00,1,10,2013,1613.0
